url,label,collected_at
https://www.amazon.in/fashion/item-78173,0,2025-04-09 15:53:36
https://www.amazon.in/fashion/item-84913,0,2025-04-09 15:53:36
https://www.amazon.in/deals/item-30590,0,2025-04-09 15:53:36
https://www.amazon.in/help/item-75087,0,2025-04-09 15:53:36
https://www.amazon.in/electronics/item-36895,0,2025-04-09 15:53:36
https://www.amazon.in/fashion/item-23222,0,2025-04-09 15:53:36
https://www.amazon.in/login/item-38202,0,2025-04-09 15:53:36
https://www.amazon.in/help/item-4356,0,2025-04-09 15:53:36
https://www.amazon.in/products/item-53993,0,2025-04-09 15:53:36
https://www.amazon.in/electronics/item-27622,0,2025-04-09 15:53:36
https://www.amazon.in/offers/item-57013,0,2025-04-09 15:53:36
https://www.amazon.in/category/item-7730,0,2025-04-09 15:53:36
https://www.amazon.in/offers/item-73467,0,2025-04-09 15:53:36
https://www.amazon.in/electronics/item-42047,0,2025-04-09 15:53:36
https://www.amazon.in/offers/item-30482,0,2025-04-09 15:53:36
https://www.amazon.in/category/item-50594,0,2025-04-09 15:53:36
https://www.amazon.in/offers/item-35600,0,2025-04-09 15:53:36
https://www.amazon.in/login/item-15902,0,2025-04-09 15:53:36
https://www.amazon.in/deals/item-45221,0,2025-04-09 15:53:36
https://www.amazon.in/offers/item-5660,0,2025-04-09 15:53:36
https://www.amazon.in/category/item-10262,0,2025-04-09 15:53:36
https://www.amazon.in/category/item-88875,0,2025-04-09 15:53:36
https://www.amazon.in/products/item-63087,0,2025-04-09 15:53:36
https://www.amazon.in/deals/item-55495,0,2025-04-09 15:53:36
https://www.amazon.in/deals/item-71490,0,2025-04-09 15:53:36
https://www.amazon.in/help/item-11649,0,2025-04-09 15:53:36
https://www.amazon.in/electronics/item-11064,0,2025-04-09 15:53:36
https://www.amazon.in/login/item-22545,0,2025-04-09 15:53:36
https://www.amazon.in/login/item-29982,0,2025-04-09 15:53:36
https://www.amazon.in/products/item-25415,0,2025-04-09 15:53:36
https://www.amazon.in/electronics/item-64091,0,2025-04-09 15:53:36
https://www.amazon.in/electronics/item-31685,0,2025-04-09 15:53:36
https://www.amazon.in/help/item-39263,0,2025-04-09 15:53:36
https://www.amazon.in/deals/item-32847,0,2025-04-09 15:53:36
https://www.amazon.in/offers/item-28401,0,2025-04-09 15:53:36
https://www.amazon.in/fashion/item-58519,0,2025-04-09 15:53:36
https://www.amazon.in/products/item-39414,0,2025-04-09 15:53:36
https://www.amazon.in/products/item-86456,0,2025-04-09 15:53:36
https://www.amazon.in/category/item-37870,0,2025-04-09 15:53:36
https://www.amazon.in/category/item-38112,0,2025-04-09 15:53:36
https://www.amazon.in/products/item-94401,0,2025-04-09 15:53:36
https://www.amazon.in/deals/item-81791,0,2025-04-09 15:53:36
